ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: slide_template,Meta: custom_tab_priority1,Meta: custom_tab_priority2,Meta: layout,Meta: product_image_on_hover,Meta: header_view,Meta: pageview,Meta: sidebar,Meta: _wp_page_template,Meta: _download_type,Meta: default,Meta: _wp_old_date,Meta: custom_tab_title1,Meta: custom_tab_content1,Meta: _elementor_edit_mode,Meta: _elementor_template_type,Meta: _elementor_version,Meta: _elementor_data,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Meta: _tf_flashsale_text,Meta: _tf_flashsale_text_2,Meta: rs_page_bg_color
3438,simple,LEG1200,LED Grid Light Fitting Luxn + Tubes   1.2M (2X18W) Aluminium Body & Grid,1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,235,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439,simple,LEG2600,LED Grid Light Fitting Luxn + Tubes   0.6M (2X10W) Aluminium Body &  Grid,1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,239,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,simple,LEB21500,LED Light Fitting Luxn + Tubes 1.5M (2x25W) - Aluminium Empty Body,1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,239,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441,simple,LEB2600,LED Light Fitting Luxn + Tubes 0.6M (2X10W) - Aluminium Empty Body,1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,239,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442,simple,LTP1500,Complete LED Luxn Triproof Fitting 45W  1.5M,1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,239,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443,simple,LTP1200,Complete LED Luxn Triproof Fitting 36W  1.2M,1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,319,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444,simple,LTP600,Complete LED Luxn Triproof Fitting 18W  0.5M,1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,319,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445,simple,LDP1200,Complete LED Luxn Dustproof Fitting 40W - 1.2M Daylight (6000K),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,289,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446,simple,LDP600,Complete LED Luxn Dustproof Fitting 20w - 0.5M Daylight (6000K),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,289,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,simple,ECO25,LED Tube 1.5m Frosted Luxn - 4 Pack - 25 Watts 240v Daylight (6500k),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,197,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448,simple,ECO18,LED Tube 1.2m Frosted Luxn - 4 Pack - 18 Watts 240v Daylight (6500k),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,197,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,simple,LCAN3W14WW,Candle LED LUXN 3 Watt (100%) E14 Light Bulb - Warm White (6 Pack),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,279,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,simple,LCAN3W14DL,Candle LED LUXN 3 Watt (100%) E14 Light Bulb - Daylight (6 Pack),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,279,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,simple,LCAN3W27WW,Candle LED LUXN 3 Watt (100%) E27 Light Bulb - Warm White  (6 Pack),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,369,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,simple,LCAN3W27DL,Candle LED LUXN 3 Watt (100%) E27 Light Bulb - Daylight (6 Pack),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,279,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,simple,LGOLF3W14WW,Golf Ball LED LUXN 3 Watt (100%) E14 Light Bulb - Warm White (6 Pack),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,369,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
